timestamp,location,fuel_type,city,state,total_gallons_sold,delivery_count,delivery_volume,tank_count
2026-03-04 01:14:12,"0286 - Amarillo, TX",Unlead,Amarillo,TX,3.4429999999993015,0,0.0,1
2026-03-04 01:14:12,"0287 - Burbonnais, IL",Diesel,Burbonnais,IL,0.06599999999889405,0,0.0,3
2026-03-04 01:14:12,"0287 - Burbonnais, IL",Unlead,Burbonnais,IL,11.110500000000684,0,0.0,1
2026-03-04 01:14:12,"0289 - Teague, TX",Diesel,Teague,TX,165.38569999999982,1,3339.7209999999995,3
2026-03-04 01:14:12,"0289 - Teague, TX",Unlead,Teague,TX,0.0,0,0.0,1
2026-03-04 01:14:12,"0290 - Joplin, MO",Diesel,Joplin,MO,0.14459999999962747,0,0.0,3
2026-03-04 01:14:12,"0290 - Joplin, MO",Unlead,Joplin,MO,0.0,0,0.0,1
2026-03-04 01:14:12,"0312 - Vidor, TX",Diesel,Vidor,TX,80.1902999999993,0,0.0,3
2026-03-04 01:14:12,"0312 - Vidor, TX",Unlead,Vidor,TX,0.0,0,0.0,1
2026-03-04 01:14:12,"0315 - Laredo, TX",Diesel,Laredo,TX,0.036999999998442945,0,0.0,3
2026-03-04 01:14:12,"0315 - Laredo, TX",Unlead,Laredo,TX,0.11200000000098953,0,0.0,1
2026-03-04 01:14:12,"0319 - Milford, TX",Diesel,Milford,TX,0.0,0,0.0,3
2026-03-04 01:14:12,"0319 - Milford, TX",Unlead,Milford,TX,0.10499999999956344,0,0.0,1
2026-03-04 01:14:12,"0323 - Canton, TX",Diesel,Canton,TX,0.592000000000553,0,0.0,3
2026-03-04 01:14:12,"0323 - Canton, TX",Unlead,Canton,TX,0.2860000000000582,0,0.0,1
2026-03-04 01:29:13,"0118 - Springfield, IL",Diesel,Springfield,IL,0.0,0,0.0,3
2026-03-04 01:29:13,"0118 - Springfield, IL",Unlead,Springfield,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0132 - Champaign, IL",Diesel,Champaign,IL,0.09529999999904248,0,0.0,3
2026-03-04 01:29:13,"0132 - Champaign, IL",Unlead,Champaign,IL,10.55999999999949,0,0.0,1
2026-03-04 01:29:13,"0136 - Cottage Grove, WI",Diesel,Cottage Grove,WI,0.0409999999997126,0,0.0,2
2026-03-04 01:29:13,"0136 - Cottage Grove, WI",Unlead,Cottage Grove,WI,0.0,0,0.0,1
2026-03-04 01:29:13,"0139 - Tuscola, IL",Diesel,Tuscola,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0139 - Tuscola, IL",Unlead,Tuscola,IL,13.0,0,0.0,2
2026-03-04 01:29:13,"0140 - Mendota, IL",Diesel,Mendota,IL,0.0,0,0.0,2
2026-03-04 01:29:13,"0140 - Mendota, IL",Unlead,Mendota,IL,0.0,0,0.0,2
2026-03-04 01:29:13,"0141 - Brazil, IN",Diesel,Brazil,IN,49.35400000000027,0,0.0,4
2026-03-04 01:29:13,"0141 - Brazil, IN",Unlead,Brazil,IN,0.0,0,0.0,1
2026-03-04 01:29:13,"0144 - Elk Run Height, IA",Diesel,Elk Run Height,IA,0.0,0,0.0,4
2026-03-04 01:29:13,"0144 - Elk Run Height, IA",Unlead,Elk Run Height,IA,14.36700000000019,0,0.0,2
2026-03-04 01:29:13,"0145 - Fenton, MO",Diesel,Fenton,MO,0.0,0,0.0,2
2026-03-04 01:29:13,"0145 - Fenton, MO",Unlead,Fenton,MO,1.0,0,0.0,1
2026-03-04 01:29:13,"0157 - Okawville, IL",Diesel,Okawville,IL,52.0,0,0.0,3
2026-03-04 01:29:13,"0157 - Okawville, IL",Unlead,Okawville,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0181 - Springfield, IL",Diesel,Springfield,IL,174.9352999999992,0,0.0,3
2026-03-04 01:29:13,"0181 - Springfield, IL",Unlead,Springfield,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0185 - McLean, IL",Diesel,McLean,IL,104.32099999999991,1,4216.762000000001,4
2026-03-04 01:29:13,"0185 - McLean, IL",Unlead,McLean,IL,0.16259999999965657,0,0.0,1
2026-03-04 01:29:13,"0186 - Minonk, IL",Diesel,Minonk,IL,0.11859999999978754,0,0.0,3
2026-03-04 01:29:13,"0186 - Minonk, IL",Unlead,Minonk,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0187 - Chicago, IL",Diesel,Chicago,IL,0.0,0,0.0,3
2026-03-04 01:29:13,"0187 - Chicago, IL",Unlead,Chicago,IL,0.009399999999914144,0,0.0,1
2026-03-04 01:29:13,"0203 - Rockford, IL",Diesel,Rockford,IL,249.79199999999946,0,0.0,1
2026-03-04 01:29:13,"0203 - Rockford, IL",Unlead,Rockford,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0205 - South Beloit, IL",Diesel,South Beloit,IL,0.0,0,0.0,3
2026-03-04 01:29:13,"0205 - South Beloit, IL",Unlead,South Beloit,IL,17.0,0,0.0,1
2026-03-04 01:29:13,"0206 - Winnebago, IL",Diesel,Winnebago,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0206 - Winnebago, IL",Unlead,Winnebago,IL,8.0,0,0.0,1
2026-03-04 01:29:13,"0209 - Oakdale, WI",Diesel,Oakdale,WI,17.0,0,0.0,3
2026-03-04 01:29:13,"0209 - Oakdale, WI",Unlead,Oakdale,WI,0.0,0,0.0,1
2026-03-04 01:29:13,"0210 - Rochelle, IL",Diesel,Rochelle,IL,0.0,0,0.0,3
2026-03-04 01:29:13,"0210 - Rochelle, IL",Unlead,Rochelle,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0211 - Loves Park, IL",Diesel,Loves Park,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0211 - Loves Park, IL",Unlead,Loves Park,IL,13.0,0,0.0,1
2026-03-04 01:29:13,"0225 - Princeton, IL",Diesel,Princeton,IL,8.0,0,0.0,4
2026-03-04 01:29:13,"0225 - Princeton, IL",Unlead,Princeton,IL,1.0,0,0.0,2
2026-03-04 01:29:13,"0226 - Greenwood, IN",Diesel,Greenwood,IN,0.0,0,0.0,2
2026-03-04 01:29:13,"0226 - Greenwood, IN",Unlead,Greenwood,IN,0.0,0,0.0,2
2026-03-04 01:29:13,"0235 - Hampshire, IL",Diesel,Hampshire,IL,0.0,0,0.0,2
2026-03-04 01:29:13,"0235 - Hampshire, IL",Unlead,Hampshire,IL,0.0,0,0.0,2
2026-03-04 01:29:13,"0236 - East Troy, WI",Diesel,East Troy,WI,0.0,0,0.0,2
2026-03-04 01:29:13,"0236 - East Troy, WI",Unlead,East Troy,WI,0.0,0,0.0,1
2026-03-04 01:29:13,"0240 - Lake Station, IN",Diesel,Lake Station,IN,1.0,0,0.0,5
2026-03-04 01:29:13,"0240 - Lake Station, IN",Unlead,Lake Station,IN,7.0,0,0.0,2
2026-03-04 01:29:13,"0242 - St Robert, MO",Diesel,St Robert,MO,12.26799999999912,0,0.0,4
2026-03-04 01:29:13,"0263 - Ottawa, IL",Diesel,Ottawa,IL,0.0,0,0.0,3
2026-03-04 01:29:13,"0263 - Ottawa, IL",Unlead,Ottawa,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0265 - Dixon, IL",Diesel,Dixon,IL,0.0,0,0.0,3
2026-03-04 01:29:13,"0265 - Dixon, IL",Unlead,Dixon,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0266 - New Berlin, IL",Diesel,New Berlin,IL,0.0,0,0.0,3
2026-03-04 01:29:13,"0266 - New Berlin, IL",Unlead,New Berlin,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0267 - Pharr, TX",Diesel,Pharr,TX,1.0,0,0.0,4
2026-03-04 01:29:13,"0267 - Pharr, TX",Unlead,Pharr,TX,0.0,0,0.0,1
2026-03-04 01:29:13,"0268 - Grayville, IL",Diesel,Grayville,IL,1.0,0,0.0,3
2026-03-04 01:29:13,"0268 - Grayville, IL",Unlead,Grayville,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0269 - Marshall, IL",Diesel,Marshall,IL,0.0,0,0.0,3
2026-03-04 01:29:13,"0269 - Marshall, IL",Unlead,Marshall,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0270 - Moore, TX",Diesel,Moore,TX,415.0,1,211.0,3
2026-03-04 01:29:13,"0270 - Moore, TX",Unlead,Moore,TX,22.0,0,0.0,1
2026-03-04 01:29:13,"0271 - Odessa, TX",Diesel,Odessa,TX,137.22130000000016,0,0.0,3
2026-03-04 01:29:13,"0271 - Odessa, TX",Unlead,Odessa,TX,4.519000000000233,0,0.0,1
2026-03-04 01:29:13,"0272 - Encinal, TX",Diesel,Encinal,TX,0.002899999999499414,0,0.0,3
2026-03-04 01:29:13,"0272 - Encinal, TX",Unlead,Encinal,TX,0.05400000000008731,0,0.0,1
2026-03-04 01:29:13,"0273 - Combes, TX",Diesel,Combes,TX,0.0,0,0.0,3
2026-03-04 01:29:13,"0273 - Combes, TX",Unlead,Combes,TX,11.022400000000744,0,0.0,1
2026-03-04 01:29:13,"0275 - Sonora, TX",Diesel,Sonora,TX,279.54779999999937,0,0.0,3
2026-03-04 01:29:13,"0275 - Sonora, TX",Unlead,Sonora,TX,10.16989999999987,0,0.0,1
2026-03-04 01:29:13,"0276 - Waco, TX",Diesel,Waco,TX,268.7299000000012,0,0.0,3
2026-03-04 01:29:13,"0276 - Waco, TX",Unlead,Waco,TX,0.0,0,0.0,1
2026-03-04 01:29:13,"0277 - New Boston, TX",Diesel,New Boston,TX,0.16649999999845022,0,0.0,3
2026-03-04 01:29:13,"0277 - New Boston, TX",Unlead,New Boston,TX,0.2209999999995489,0,0.0,1
2026-03-04 01:29:13,"0278 - Brinkley, AR",Diesel,Brinkley,AR,269.83673999999905,0,0.0,3
2026-03-04 01:29:13,"0278 - Brinkley, AR",Unlead,Brinkley,AR,10.407000000001062,0,0.0,1
2026-03-04 01:29:13,"0279 - Marion, IL",Diesel,Marion,IL,0.23799999999937427,0,0.0,3
2026-03-04 01:29:13,"0279 - Marion, IL",Unlead,Marion,IL,13.128999999998996,0,0.0,1
2026-03-04 01:29:13,"0280 - Monahans, TX",Diesel,Monahans,TX,0.08849999999983993,0,0.0,3
2026-03-04 01:29:13,"0280 - Monahans, TX",Unlead,Monahans,TX,0.0,0,0.0,1
2026-03-04 01:29:13,"0281 - Cisco, TX",Diesel,Cisco,TX,0.0,0,0.0,3
2026-03-04 01:29:13,"0281 - Cisco, TX",Unlead,Cisco,TX,0.0,0,0.0,1
2026-03-04 01:29:13,"0282 - Gainesville, TX",Diesel,Gainesville,TX,123.59569999999985,0,0.0,3
2026-03-04 01:29:13,"0282 - Gainesville, TX",Unlead,Gainesville,TX,54.832000000000335,0,0.0,1
2026-03-04 01:29:13,"0283 - Sealy, TX",Diesel,Sealy,TX,26.852499999999964,0,0.0,3
2026-03-04 01:29:13,"0283 - Sealy, TX",Unlead,Sealy,TX,0.01899999999841384,0,0.0,1
2026-03-04 01:29:13,"0284 - New Deal, TX",Diesel,New Deal,TX,0.0,0,0.0,3
2026-03-04 01:29:13,"0284 - New Deal, TX",Unlead,New Deal,TX,0.0,0,0.0,1
2026-03-04 01:29:13,"0285 - Seguin, TX",Diesel,Seguin,TX,0.10449999999946158,0,0.0,3
2026-03-04 01:29:13,"0285 - Seguin, TX",Unlead,Seguin,TX,0.09099999999853026,0,0.0,1
2026-03-04 01:29:13,"0286 - Amarillo, TX",Diesel,Amarillo,TX,0.0,0,0.0,3
2026-03-04 01:29:13,"0286 - Amarillo, TX",Unlead,Amarillo,TX,0.09200000000055297,0,0.0,1
2026-03-04 01:29:13,"0287 - Burbonnais, IL",Diesel,Burbonnais,IL,0.030000000000654836,0,0.0,3
2026-03-04 01:29:13,"0287 - Burbonnais, IL",Unlead,Burbonnais,IL,0.0,0,0.0,1
2026-03-04 01:29:13,"0289 - Teague, TX",Diesel,Teague,TX,61.64889999999923,0,0.0,3
2026-03-04 01:29:13,"0289 - Teague, TX",Unlead,Teague,TX,0.0,0,0.0,1
2026-03-04 01:29:13,"0290 - Joplin, MO",Diesel,Joplin,MO,58.55039999999917,0,0.0,3
2026-03-04 01:29:13,"0290 - Joplin, MO",Unlead,Joplin,MO,0.0,0,0.0,1
2026-03-04 01:29:13,"0312 - Vidor, TX",Diesel,Vidor,TX,13.235900000000584,0,0.0,3
2026-03-04 01:29:13,"0312 - Vidor, TX",Unlead,Vidor,TX,0.0750000000007276,0,0.0,1
2026-03-04 01:29:13,"0315 - Laredo, TX",Diesel,Laredo,TX,0.10100000000056752,0,0.0,3
2026-03-04 01:29:13,"0315 - Laredo, TX",Unlead,Laredo,TX,0.0,0,0.0,1
2026-03-04 01:29:13,"0319 - Milford, TX",Diesel,Milford,TX,196.65530000000035,0,0.0,3
2026-03-04 01:29:13,"0319 - Milford, TX",Unlead,Milford,TX,11.057999999999083,0,0.0,1
2026-03-04 01:29:13,"0323 - Canton, TX",Diesel,Canton,TX,42.947000000001026,0,0.0,3
2026-03-04 01:29:13,"0323 - Canton, TX",Unlead,Canton,TX,0.08100000000013097,0,0.0,1
2026-03-04 01:44:15,"0118 - Springfield, IL",Diesel,Springfield,IL,67.0,0,0.0,3
2026-03-04 01:44:15,"0118 - Springfield, IL",Unlead,Springfield,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0132 - Champaign, IL",Diesel,Champaign,IL,0.005000000001018634,0,0.0,3
2026-03-04 01:44:15,"0132 - Champaign, IL",Unlead,Champaign,IL,4.856999999999971,0,0.0,1
2026-03-04 01:44:15,"0136 - Cottage Grove, WI",Diesel,Cottage Grove,WI,123.6820000000007,0,0.0,2
2026-03-04 01:44:15,"0136 - Cottage Grove, WI",Unlead,Cottage Grove,WI,0.0,0,0.0,1
2026-03-04 01:44:15,"0139 - Tuscola, IL",Diesel,Tuscola,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0139 - Tuscola, IL",Unlead,Tuscola,IL,0.0,0,0.0,2
2026-03-04 01:44:15,"0140 - Mendota, IL",Diesel,Mendota,IL,0.0,0,0.0,2
2026-03-04 01:44:15,"0140 - Mendota, IL",Unlead,Mendota,IL,0.0,0,0.0,2
2026-03-04 01:44:15,"0141 - Brazil, IN",Diesel,Brazil,IN,27.39769999999953,0,0.0,4
2026-03-04 01:44:15,"0141 - Brazil, IN",Unlead,Brazil,IN,0.0,0,0.0,1
2026-03-04 01:44:15,"0144 - Elk Run Height, IA",Diesel,Elk Run Height,IA,1.0,0,0.0,4
2026-03-04 01:44:15,"0144 - Elk Run Height, IA",Unlead,Elk Run Height,IA,0.09649999999965075,0,0.0,2
2026-03-04 01:44:15,"0145 - Fenton, MO",Diesel,Fenton,MO,0.0,0,0.0,2
2026-03-04 01:44:15,"0145 - Fenton, MO",Unlead,Fenton,MO,10.0,0,0.0,1
2026-03-04 01:44:15,"0157 - Okawville, IL",Diesel,Okawville,IL,0.0,0,0.0,3
2026-03-04 01:44:15,"0157 - Okawville, IL",Unlead,Okawville,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0181 - Springfield, IL",Diesel,Springfield,IL,0.0030000000006111804,0,0.0,3
2026-03-04 01:44:15,"0181 - Springfield, IL",Unlead,Springfield,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0185 - McLean, IL",Diesel,McLean,IL,3.4290000000000873,1,1364.393,4
2026-03-04 01:44:15,"0185 - McLean, IL",Unlead,McLean,IL,27.947400000000016,0,0.0,1
2026-03-04 01:44:15,"0186 - Minonk, IL",Diesel,Minonk,IL,0.0,0,0.0,3
2026-03-04 01:44:15,"0186 - Minonk, IL",Unlead,Minonk,IL,0.15999999999985448,0,0.0,1
2026-03-04 01:44:15,"0187 - Chicago, IL",Diesel,Chicago,IL,0.0,0,0.0,3
2026-03-04 01:44:15,"0187 - Chicago, IL",Unlead,Chicago,IL,0.030200000000149885,0,0.0,1
2026-03-04 01:44:15,"0203 - Rockford, IL",Diesel,Rockford,IL,0.15799999999944703,0,0.0,1
2026-03-04 01:44:15,"0203 - Rockford, IL",Unlead,Rockford,IL,0.0316000000002532,0,0.0,1
2026-03-04 01:44:15,"0205 - South Beloit, IL",Diesel,South Beloit,IL,0.0,0,0.0,3
2026-03-04 01:44:15,"0205 - South Beloit, IL",Unlead,South Beloit,IL,7.0,0,0.0,1
2026-03-04 01:44:15,"0206 - Winnebago, IL",Diesel,Winnebago,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0206 - Winnebago, IL",Unlead,Winnebago,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0209 - Oakdale, WI",Diesel,Oakdale,WI,119.0,0,0.0,3
2026-03-04 01:44:15,"0209 - Oakdale, WI",Unlead,Oakdale,WI,0.0,0,0.0,1
2026-03-04 01:44:15,"0210 - Rochelle, IL",Diesel,Rochelle,IL,0.0,0,0.0,3
2026-03-04 01:44:15,"0210 - Rochelle, IL",Unlead,Rochelle,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0211 - Loves Park, IL",Diesel,Loves Park,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0211 - Loves Park, IL",Unlead,Loves Park,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0225 - Princeton, IL",Diesel,Princeton,IL,7.0,0,0.0,4
2026-03-04 01:44:15,"0225 - Princeton, IL",Unlead,Princeton,IL,3.0,0,0.0,2
2026-03-04 01:44:15,"0226 - Greenwood, IN",Diesel,Greenwood,IN,163.0,0,0.0,2
2026-03-04 01:44:15,"0226 - Greenwood, IN",Unlead,Greenwood,IN,0.0,0,0.0,2
2026-03-04 01:44:15,"0235 - Hampshire, IL",Diesel,Hampshire,IL,0.0,0,0.0,2
2026-03-04 01:44:15,"0235 - Hampshire, IL",Unlead,Hampshire,IL,13.0,0,0.0,2
2026-03-04 01:44:15,"0236 - East Troy, WI",Diesel,East Troy,WI,0.0,0,0.0,2
2026-03-04 01:44:15,"0236 - East Troy, WI",Unlead,East Troy,WI,0.0,0,0.0,1
2026-03-04 01:44:15,"0240 - Lake Station, IN",Diesel,Lake Station,IN,0.0,0,0.0,5
2026-03-04 01:44:15,"0240 - Lake Station, IN",Unlead,Lake Station,IN,1.0,0,0.0,2
2026-03-04 01:44:15,"0242 - St Robert, MO",Diesel,St Robert,MO,2.0650000000005093,0,0.0,4
2026-03-04 01:44:15,"0263 - Ottawa, IL",Diesel,Ottawa,IL,200.0,0,0.0,3
2026-03-04 01:44:15,"0263 - Ottawa, IL",Unlead,Ottawa,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0265 - Dixon, IL",Diesel,Dixon,IL,0.037000000002080924,0,0.0,3
2026-03-04 01:44:15,"0265 - Dixon, IL",Unlead,Dixon,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0266 - New Berlin, IL",Diesel,New Berlin,IL,0.0,0,0.0,3
2026-03-04 01:44:15,"0266 - New Berlin, IL",Unlead,New Berlin,IL,3.3629999999993743,0,0.0,1
2026-03-04 01:44:15,"0267 - Pharr, TX",Diesel,Pharr,TX,117.0,0,0.0,4
2026-03-04 01:44:15,"0267 - Pharr, TX",Unlead,Pharr,TX,0.0,0,0.0,1
2026-03-04 01:44:15,"0268 - Grayville, IL",Diesel,Grayville,IL,0.0,0,0.0,3
2026-03-04 01:44:15,"0268 - Grayville, IL",Unlead,Grayville,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0269 - Marshall, IL",Diesel,Marshall,IL,0.0,0,0.0,3
2026-03-04 01:44:15,"0269 - Marshall, IL",Unlead,Marshall,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0270 - Moore, TX",Diesel,Moore,TX,495.0,1,428.0,3
2026-03-04 01:44:15,"0270 - Moore, TX",Unlead,Moore,TX,12.0,0,0.0,1
2026-03-04 01:44:15,"0271 - Odessa, TX",Diesel,Odessa,TX,0.07239000000004125,0,0.0,3
2026-03-04 01:44:15,"0271 - Odessa, TX",Unlead,Odessa,TX,0.0,0,0.0,1
2026-03-04 01:44:15,"0272 - Encinal, TX",Diesel,Encinal,TX,0.0844700000005787,0,0.0,3
2026-03-04 01:44:15,"0272 - Encinal, TX",Unlead,Encinal,TX,0.08299999999871943,0,0.0,1
2026-03-04 01:44:15,"0273 - Combes, TX",Diesel,Combes,TX,2.47051999999951,0,0.0,3
2026-03-04 01:44:15,"0273 - Combes, TX",Unlead,Combes,TX,4.050299999999879,0,0.0,1
2026-03-04 01:44:15,"0275 - Sonora, TX",Diesel,Sonora,TX,0.5081000000009226,0,0.0,3
2026-03-04 01:44:15,"0275 - Sonora, TX",Unlead,Sonora,TX,5.717000000000098,0,0.0,1
2026-03-04 01:44:15,"0276 - Waco, TX",Diesel,Waco,TX,0.09629999999833672,0,0.0,3
2026-03-04 01:44:15,"0276 - Waco, TX",Unlead,Waco,TX,0.0005000000001018634,0,0.0,1
2026-03-04 01:44:15,"0277 - New Boston, TX",Diesel,New Boston,TX,0.007200000000921136,0,0.0,3
2026-03-04 01:44:15,"0277 - New Boston, TX",Unlead,New Boston,TX,0.0,0,0.0,1
2026-03-04 01:44:15,"0278 - Brinkley, AR",Diesel,Brinkley,AR,0.16049999999995634,0,0.0,3
2026-03-04 01:44:15,"0278 - Brinkley, AR",Unlead,Brinkley,AR,0.1069999999999709,0,0.0,1
2026-03-04 01:44:15,"0279 - Marion, IL",Diesel,Marion,IL,82.92200000000048,0,0.0,3
2026-03-04 01:44:15,"0279 - Marion, IL",Unlead,Marion,IL,28.52599999999984,0,0.0,1
2026-03-04 01:44:15,"0280 - Monahans, TX",Diesel,Monahans,TX,0.34540000000015425,0,0.0,3
2026-03-04 01:44:15,"0280 - Monahans, TX",Unlead,Monahans,TX,0.07599999999911233,0,0.0,1
2026-03-04 01:44:15,"0281 - Cisco, TX",Diesel,Cisco,TX,0.0,0,0.0,3
2026-03-04 01:44:15,"0281 - Cisco, TX",Unlead,Cisco,TX,0.0,0,0.0,1
2026-03-04 01:44:15,"0282 - Gainesville, TX",Diesel,Gainesville,TX,0.0,0,0.0,3
2026-03-04 01:44:15,"0282 - Gainesville, TX",Unlead,Gainesville,TX,0.0,0,0.0,1
2026-03-04 01:44:15,"0283 - Sealy, TX",Diesel,Sealy,TX,104.41350000000011,0,0.0,3
2026-03-04 01:44:15,"0283 - Sealy, TX",Unlead,Sealy,TX,0.03200000000106229,0,0.0,1
2026-03-04 01:44:15,"0284 - New Deal, TX",Diesel,New Deal,TX,0.0,0,0.0,3
2026-03-04 01:44:15,"0284 - New Deal, TX",Unlead,New Deal,TX,0.0,0,0.0,1
2026-03-04 01:44:15,"0285 - Seguin, TX",Diesel,Seguin,TX,0.0569999999988795,0,0.0,3
2026-03-04 01:44:15,"0285 - Seguin, TX",Unlead,Seguin,TX,0.0,0,0.0,1
2026-03-04 01:44:15,"0286 - Amarillo, TX",Diesel,Amarillo,TX,0.0,0,0.0,3
2026-03-04 01:44:15,"0286 - Amarillo, TX",Unlead,Amarillo,TX,11.370999999999185,0,0.0,1
2026-03-04 01:44:15,"0287 - Burbonnais, IL",Diesel,Burbonnais,IL,0.0,0,0.0,3
2026-03-04 01:44:15,"0287 - Burbonnais, IL",Unlead,Burbonnais,IL,0.0,0,0.0,1
2026-03-04 01:44:15,"0289 - Teague, TX",Diesel,Teague,TX,0.3578000000006796,0,0.0,3
2026-03-04 01:44:15,"0289 - Teague, TX",Unlead,Teague,TX,0.010999999998603016,0,0.0,1
2026-03-04 01:44:15,"0290 - Joplin, MO",Diesel,Joplin,MO,27.05500000000029,0,0.0,3
2026-03-04 01:44:15,"0290 - Joplin, MO",Unlead,Joplin,MO,0.0,0,0.0,1
2026-03-04 01:44:15,"0312 - Vidor, TX",Diesel,Vidor,TX,94.66919999999936,0,0.0,3
2026-03-04 01:44:15,"0312 - Vidor, TX",Unlead,Vidor,TX,0.12999999999919964,0,0.0,1
2026-03-04 01:44:15,"0315 - Laredo, TX",Diesel,Laredo,TX,0.08599999999933061,0,0.0,3
2026-03-04 01:44:15,"0315 - Laredo, TX",Unlead,Laredo,TX,0.1389999999992142,0,0.0,1
2026-03-04 01:44:15,"0319 - Milford, TX",Diesel,Milford,TX,21.0,0,0.0,3
2026-03-04 01:44:15,"0319 - Milford, TX",Unlead,Milford,TX,0.0,0,0.0,1
2026-03-04 01:44:15,"0323 - Canton, TX",Diesel,Canton,TX,113.39049999999679,0,0.0,3
2026-03-04 01:44:15,"0323 - Canton, TX",Unlead,Canton,TX,9.082000000000335,0,0.0,1
2026-03-04 01:59:19,"0118 - Springfield, IL",Diesel,Springfield,IL,0.0,0,0.0,3
2026-03-04 01:59:19,"0118 - Springfield, IL",Unlead,Springfield,IL,0.0,0,0.0,1
2026-03-04 01:59:19,"0132 - Champaign, IL",Diesel,Champaign,IL,0.14899999999943248,0,0.0,3
2026-03-04 01:59:19,"0132 - Champaign, IL",Unlead,Champaign,IL,23.462999999999738,0,0.0,1
2026-03-04 01:59:19,"0136 - Cottage Grove, WI",Diesel,Cottage Grove,WI,0.10399999999935972,0,0.0,2
2026-03-04 01:59:19,"0136 - Cottage Grove, WI",Unlead,Cottage Grove,WI,0.0,0,0.0,1
2026-03-04 01:59:19,"0139 - Tuscola, IL",Diesel,Tuscola,IL,0.0,0,0.0,1
2026-03-04 01:59:19,"0139 - Tuscola, IL",Unlead,Tuscola,IL,10.0,0,0.0,2
2026-03-04 01:59:19,"0140 - Mendota, IL",Diesel,Mendota,IL,0.0,0,0.0,2
2026-03-04 01:59:19,"0140 - Mendota, IL",Unlead,Mendota,IL,0.0,0,0.0,2
2026-03-04 01:59:19,"0141 - Brazil, IN",Diesel,Brazil,IN,163.04039999999986,0,0.0,4
2026-03-04 01:59:19,"0141 - Brazil, IN",Unlead,Brazil,IN,0.0,0,0.0,1
2026-03-04 01:59:19,"0144 - Elk Run Height, IA",Diesel,Elk Run Height,IA,0.0,0,0.0,4
2026-03-04 01:59:19,"0144 - Elk Run Height, IA",Unlead,Elk Run Height,IA,0.10399999999935972,0,0.0,2
2026-03-04 01:59:19,"0145 - Fenton, MO",Diesel,Fenton,MO,38.0,0,0.0,2
2026-03-04 01:59:19,"0145 - Fenton, MO",Unlead,Fenton,MO,0.0,0,0.0,1
2026-03-04 01:59:19,"0157 - Okawville, IL",Diesel,Okawville,IL,0.0,0,0.0,3
2026-03-04 01:59:19,"0157 - Okawville, IL",Unlead,Okawville,IL,5.8400000000001455,0,0.0,1
2026-03-04 01:59:19,"0181 - Springfield, IL",Diesel,Springfield,IL,0.0,0,0.0,3
2026-03-04 01:59:19,"0181 - Springfield, IL",Unlead,Springfield,IL,0.0,0,0.0,1
2026-03-04 01:59:19,"0185 - McLean, IL",Diesel,McLean,IL,243.67399999999907,1,238.996000000001,4
2026-03-04 01:59:19,"0185 - McLean, IL",Unlead,McLean,IL,24.353399999999965,0,0.0,1
2026-03-04 01:59:19,"0186 - Minonk, IL",Diesel,Minonk,IL,0.039299999999457214,0,0.0,3
2026-03-04 01:59:19,"0186 - Minonk, IL",Unlead,Minonk,IL,0.13500000000021828,0,0.0,1
2026-03-04 01:59:19,"0187 - Chicago, IL",Diesel,Chicago,IL,0.0,0,0.0,3
2026-03-04 01:59:19,"0187 - Chicago, IL",Unlead,Chicago,IL,0.0,0,0.0,1
2026-03-04 01:59:19,"0203 - Rockford, IL",Diesel,Rockford,IL,0.0,0,0.0,1
2026-03-04 01:59:19,"0203 - Rockford, IL",Unlead,Rockford,IL,0.0,0,0.0,1
2026-03-04 01:59:19,"0205 - South Beloit, IL",Diesel,South Beloit,IL,0.0,0,0.0,3
2026-03-04 01:59:19,"0205 - South Beloit, IL",Unlead,South Beloit,IL,0.0,0,0.0,1
2026-03-04 01:59:19,"0206 - Winnebago, IL",Diesel,Winnebago,IL,0.0,0,0.0,1
